member_id,first_name,surname,sex,email,city,year,month,order_count,meals_count,monthly_budget,total_expense,balance,commission
179,Israel,Dunlap,M,Is.Du@walla.co.il,Ramat Gan,2020,6,22,46,1987.13,500.0,-1487.13,158.94
99,Osian,England,M,Os.England@hotmail.com,Herzelia,2020,6,23,48,2285.55,500.0,-1785.55,169.72
75,Bridie,Morales,F,Bridie.Morales@yahoo.com,Ramat Gan,2020,6,22,40,1567.56,800.0,-767.56,119.99
54,Cavan,Bates,M,Ca.Ba@walla.co.il,Ramat Hasharon,2020,6,27,66,2866.51,800.0,-2066.51,223.28
125,Maheen,Marin,M,Maheen.Ma@hotmail.com,Herzelia,2020,6,26,54,2415.97,500.0,-1915.97,195.67
10,Mahad,Ware,M,Ma.Ware@walla.co.il,Givatayim,2020,6,28,68,2846.1,600.0,-2246.1,203.42
124,Imogen,Lynch,F,Im.Ly@hotmail.com,Ramat Hasharon,2020,6,27,53,2570.35,1000.0,-1570.35,204.99
163,Aman,Mccoy,F,Aman.Mc@hotmail.com,Herzelia,2020,6,21,55,2455.18,500.0,-1955.18,190.88
189,Nelson,Esparza,M,Nelson.Esparza@yahoo.com,Herzelia,2020,6,24,60,2894.98,500.0,-2394.98,208.12
136,Shanay,Reyna,M,Sh.Reyna@yahoo.com,Givatayim,2020,6,42,92,3892.97,500.0,-3392.97,293.1
72,Nichole,Edge,F,Nichole.Edge@gmail.com,Givatayim,2020,6,21,37,1592.57,600.0,-992.57,120.61
45,Jaime,Britton,M,Jaime.Britton@walla.co.il,Tel Aviv,2020,6,29,71,3149.01,800.0,-2349.01,255.34
49,Blane,Compton,M,Bl.Co@gmail.com,Ramat Hasharon,2020,6,28,68,3324.73,800.0,-2524.73,249.51
137,Terrence,Payne,M,Te.Pa@hotmail.com,Tel Aviv,2020,6,22,46,2173.59,800.0,-1373.59,167.01
175,Sadie,Waller,F,Sadie.Wa@gmail.com,Ramat Gan,2020,6,27,75,3390.72,1000.0,-2390.72,246.79
157,Lynn,Mackie,F,Lynn.Ma@yahoo.com,Herzelia,2020,6,27,62,2694.55,1000.0,-1694.55,218.1
154,Daanyal,Holding,M,Da.Ho@walla.co.il,Ramat Hasharon,2020,6,22,40,1931.66,1000.0,-931.66,143.99
24,Amy-Louise,Mayo,F,Am.Mayo@gmail.com,Herzelia,2020,6,19,37,1661.92,500.0,-1161.92,130.12
63,Lorena,Dunkley,M,Lo.Dunkley@walla.co.il,Givatayim,2020,6,23,54,2609.74,500.0,-2109.74,196.33
178,Jill,Frame,M,Jill.Fr@gmail.com,Tel Aviv,2020,6,29,58,2465.06,500.0,-1965.06,181.17
5,Stacie,Patel,F,St.Patel@hotmail.com,Ramat Hasharon,2020,6,29,62,2973.44,500.0,-2473.44,221.15
85,Milly,Cash,F,Mi.Cash@gmail.com,Ramat Gan,2020,6,24,67,3094.17,600.0,-2494.17,242.43
33,Elspeth,Zuniga,F,El.Zu@gmail.com,Ramat Hasharon,2020,6,21,58,2610.98,500.0,-2110.98,201.54
9,Maison,Watt,M,Maison.Watt@gmail.com,Ramat Gan,2020,6,29,59,2767.75,500.0,-2267.75,219.04
28,Cassidy,Villa,F,Cassidy.Villa@walla.co.il,Tel Aviv,2020,6,24,45,2016.73,600.0,-1416.73,158.11
170,Acacia,Slater,F,Ac.Slater@walla.co.il,Tel Aviv,2020,6,21,49,2179.47,500.0,-1679.47,169.14
91,Leo,Walton,M,Leo.Walton@hotmail.com,Givatayim,2020,6,27,51,2202.51,1000.0,-1202.51,176.7
164,Danyal,Brennan,M,Da.Brennan@gmail.com,Ramat Hasharon,2020,6,24,54,2483.71,500.0,-1983.71,193.52
118,Amar,Hewitt,M,Amar.He@gmail.com,Herzelia,2020,6,19,40,1718.47,600.0,-1118.47,134.68
156,Amara,Shelton,M,Am.Sh@yahoo.com,Givatayim,2020,6,30,68,3123.2,600.0,-2523.2,241.84
129,Bobbie,Cochran,F,Bo.Cochran@gmail.com,Herzelia,2020,6,29,64,2915.42,800.0,-2115.42,215.31
119,Steffan,Mata,M,St.Ma@walla.co.il,Ramat Gan,2020,6,30,58,2653.08,500.0,-2153.08,199.26
30,Anisah,Downs,F,An.Do@yahoo.com,Ramat Hasharon,2020,6,10,19,764.87,1000.0,235.13,47.96
74,Lani,O'Reilly,M,Lani.O@walla.co.il,Herzelia,2020,6,25,55,2623.5,600.0,-2023.5,212.14
197,Natalia,Daniel,F,Natalia.Da@gmail.com,Herzelia,2020,6,29,64,3022.91,500.0,-2522.91,223.81
111,Barbara,Hayward,F,Barbara.Ha@hotmail.com,Ramat Gan,2020,6,23,48,2116.82,800.0,-1316.82,167.29
80,Sioned,Russell,F,Sioned.Russell@walla.co.il,Ramat Hasharon,2020,6,25,56,2230.89,1000.0,-1230.89,193.32
182,Micah,Tucker,M,Mi.Tu@yahoo.com,Ramat Gan,2020,6,28,74,3015.01,800.0,-2215.01,217.5
188,Darlene,Perry,F,Da.Perry@hotmail.com,Ramat Gan,2020,6,31,65,2925.42,800.0,-2125.42,240.73
29,Madison,Sanchez,F,Madison.Sanchez@hotmail.com,Ramat Hasharon,2020,6,32,82,3837.79,800.0,-3037.79,289.35
26,Estelle,Doherty,F,Estelle.Do@hotmail.com,Herzelia,2020,6,27,66,3129.97,1000.0,-2129.97,236.07
6,Fallon,Case,M,Fa.Case@walla.co.il,Ramat Hasharon,2020,6,23,47,2074.11,600.0,-1474.11,161.7
103,Gregor,Bishop,M,Gr.Bishop@hotmail.com,Givatayim,2020,6,29,56,2423.48,800.0,-1623.48,169.2
172,Frances,Major,M,Fr.Major@gmail.com,Givatayim,2020,6,24,58,2636.22,600.0,-2036.22,180.61
149,Zoey,Hendricks,F,Zoey.He@hotmail.com,Herzelia,2020,6,29,66,2946.05,600.0,-2346.05,242.66
109,Simon,Mccormick,M,Si.Mc@walla.co.il,Herzelia,2020,6,26,66,3133.05,800.0,-2333.05,242.08
83,Tony,Francis,M,To.Francis@gmail.com,Givatayim,2020,6,37,75,3302.12,600.0,-2702.12,263.99
112,Faith,Owen,F,Fa.Ow@yahoo.com,Ramat Hasharon,2020,6,30,73,3357.17,1000.0,-2357.17,268.09
93,Alexandru,Holmes,M,Al.Ho@hotmail.com,Givatayim,2020,6,20,45,1967.31,600.0,-1367.31,148.61
87,Mason,Booth,M,Ma.Bo@yahoo.com,Ramat Gan,2020,6,23,50,2489.39,600.0,-1889.39,186.84
25,Safwan,Flowers,M,Sa.Flowers@hotmail.com,Tel Aviv,2020,6,29,53,2473.97,600.0,-1873.97,208.72
105,Bonita,Benton,F,Bo.Benton@hotmail.com,Tel Aviv,2020,6,18,42,1928.46,1000.0,-928.46,125.29
1,Ollie,Kinney,M,Ol.Kinney@walla.co.il,Herzelia,2020,6,33,78,3258.36,1000.0,-2258.36,247.55
81,Daniel,Calderon,M,Daniel.Ca@walla.co.il,Givatayim,2020,6,27,58,2439.93,500.0,-1939.93,196.07
158,Kristi,Faulkner,M,Kr.Fa@walla.co.il,Givatayim,2020,6,27,60,2911.61,1000.0,-1911.61,226.15
64,Jody,Horn,F,Jo.Ho@walla.co.il,Ramat Gan,2020,6,20,48,1879.22,600.0,-1279.22,160.06
131,Jun,Barnard,M,Ju.Ba@hotmail.com,Ramat Hasharon,2020,6,29,71,3422.68,1000.0,-2422.68,258.99
35,Ines,Lott,M,Ines.Lo@hotmail.com,Givatayim,2020,6,16,42,1788.8,1000.0,-788.8,130.06
106,Simeon,Guevara,M,Simeon.Gu@walla.co.il,Ramat Hasharon,2020,6,30,71,2990.95,1000.0,-1990.95,228.54
135,Cynthia,Frye,F,Cy.Fr@walla.co.il,Ramat Gan,2020,6,27,60,2609.54,1000.0,-1609.54,196.42
181,Armaan,Weston,M,Ar.Weston@hotmail.com,Tel Aviv,2020,6,33,80,3675.39,600.0,-3075.39,280.2
8,Jadine,Holt,F,Ja.Holt@yahoo.com,Givatayim,2020,6,29,53,2283.3,600.0,-1683.3,176.13
79,Danny,Ortiz,M,Danny.Or@hotmail.com,Ramat Hasharon,2020,6,23,51,2085.35,600.0,-1485.35,168.85
102,Wren,Arnold,F,Wren.Arnold@yahoo.com,Ramat Hasharon,2020,6,24,55,2405.78,1000.0,-1405.78,187.96
159,Kaden,Oneal,M,Ka.Oneal@walla.co.il,Ramat Hasharon,2020,6,24,56,2503.66,800.0,-1703.66,200.53
65,Carmen,Calvert,F,Carmen.Ca@hotmail.com,Tel Aviv,2020,6,30,75,3263.48,1000.0,-2263.48,260.07
110,Danyl,Martins,M,Da.Martins@yahoo.com,Givatayim,2020,6,20,41,1755.08,800.0,-955.08,141.14
114,Matthias,Norton,M,Matthias.No@yahoo.com,Givatayim,2020,6,25,68,2956.46,1000.0,-1956.46,220.66
98,Amina,Hogan,F,Am.Ho@yahoo.com,Givatayim,2020,6,17,45,2058.92,800.0,-1258.92,139.81
44,Evie,Berg,F,Ev.Be@gmail.com,Herzelia,2020,6,22,60,2553.69,600.0,-1953.69,175.71
41,Hadi,Gardiner,M,Hadi.Ga@hotmail.com,Herzelia,2020,6,24,59,2865.71,500.0,-2365.71,229.37
66,Kamron,Goodwin,M,Ka.Goodwin@hotmail.com,Ramat Hasharon,2020,6,24,55,2474.11,800.0,-1674.11,198.24
60,Bryson,Lynch,M,Bryson.Ly@hotmail.com,Tel Aviv,2020,6,24,55,2524.35,800.0,-1724.35,169.21
39,Alyx,Conway,M,Alyx.Conway@walla.co.il,Tel Aviv,2020,6,26,54,2534.72,800.0,-1734.72,197.99
32,Fox,Hunt,M,Fox.Hu@walla.co.il,Herzelia,2020,6,18,44,1937.19,500.0,-1437.19,153.33
165,Frankie,Huff,F,Frankie.Huff@walla.co.il,Ramat Hasharon,2020,6,18,49,2375.85,1000.0,-1375.85,177.31
70,Ari,Barr,M,Ar.Barr@yahoo.com,Ramat Hasharon,2020,6,32,63,2820.76,500.0,-2320.76,222.95
121,Princess,Timms,F,Pr.Ti@gmail.com,Tel Aviv,2020,6,20,50,2250.17,800.0,-1450.17,162.27
101,Yaqub,Reese,M,Ya.Reese@gmail.com,Tel Aviv,2020,6,25,59,2740.29,500.0,-2240.29,221.58
180,Bilaal,Berry,M,Bilaal.Berry@yahoo.com,Ramat Gan,2020,6,36,92,3920.7,1000.0,-2920.7,277.95
148,Nora,Xiong,M,Nora.Xiong@walla.co.il,Herzelia,2020,6,20,48,2100.7,1000.0,-1100.7,167.02
155,Axl,Bull,M,Axl.Bull@walla.co.il,Ramat Hasharon,2020,6,16,35,1583.45,600.0,-983.45,136.43
116,Tess,Dorsey,F,Tess.Dorsey@yahoo.com,Ramat Hasharon,2020,6,22,44,1954.59,500.0,-1454.59,132.31
13,Jed,Fuentes,M,Je.Fu@hotmail.com,Givatayim,2020,6,18,39,1905.88,1000.0,-905.88,132.53
123,Romy,Neal,F,Romy.Neal@walla.co.il,Tel Aviv,2020,6,14,30,1230.63,600.0,-630.63,105.71
20,Adelina,Ashley,F,Ad.As@hotmail.com,Herzelia,2020,6,19,39,1529.43,800.0,-729.43,107.11
194,Shannon,Harwood,F,Shannon.Ha@walla.co.il,Givatayim,2020,6,30,61,2552.41,800.0,-1752.41,191.44
184,Farah,Sutton,F,Farah.Sutton@yahoo.com,Tel Aviv,2020,6,26,61,2811.2,500.0,-2311.2,214.85
151,Arisha,Irving,F,Ar.Irving@walla.co.il,Ramat Hasharon,2020,6,15,39,1895.26,500.0,-1395.26,138.61
168,Manveer,Knight,F,Manveer.Kn@hotmail.com,Herzelia,2020,6,22,46,2074.29,800.0,-1274.29,160.56
52,Franklyn,Findlay,M,Franklyn.Findlay@yahoo.com,Tel Aviv,2020,6,20,51,2406.42,800.0,-1606.42,190.35
92,Sofia,Calhoun,F,So.Calhoun@walla.co.il,Ramat Gan,2020,6,31,71,3267.98,500.0,-2767.98,267.48
40,Mairead,Acevedo,F,Ma.Acevedo@walla.co.il,Herzelia,2020,6,25,55,2562.36,600.0,-1962.36,212.92
61,Kiki,Schneider,F,Kiki.Sc@hotmail.com,Herzelia,2020,6,26,50,2107.93,600.0,-1507.93,159.45
166,Luka,Holder,F,Luka.Ho@yahoo.com,Givatayim,2020,6,28,61,2722.6,500.0,-2222.6,193.21
134,Brandi,Travis,F,Brandi.Travis@hotmail.com,Tel Aviv,2020,6,27,57,2626.58,600.0,-2026.58,222.35
23,Isla-Rose,Heaton,F,Isla-Rose.He@gmail.com,Ramat Hasharon,2020,6,21,51,2262.93,800.0,-1462.93,179.74
152,Keir,Broughton,F,Ke.Broughton@hotmail.com,Givatayim,2020,6,33,71,3181.23,600.0,-2581.23,242.62
186,Ariya,Armstrong,F,Ariya.Armstrong@gmail.com,Givatayim,2020,6,22,49,1940.15,600.0,-1340.15,155.87
36,Sarah,Crossley,F,Sarah.Cr@hotmail.com,Tel Aviv,2020,6,23,60,2589.86,600.0,-1989.86,172.97
171,Hanna,Shelton,F,Hanna.Shelton@walla.co.il,Givatayim,2020,6,24,54,2568.85,600.0,-1968.85,182.47
56,Kyra,Mccann,F,Ky.Mc@walla.co.il,Tel Aviv,2020,6,23,53,2524.32,500.0,-2024.32,208.84
90,Joss,Brandt,F,Joss.Brandt@walla.co.il,Tel Aviv,2020,6,20,43,2124.84,800.0,-1324.84,175.52
34,Leoni,Lindsay,F,Leoni.Lindsay@yahoo.com,Ramat Gan,2020,6,31,75,3420.22,800.0,-2620.22,233.43
46,Mariyah,Green,F,Ma.Green@walla.co.il,Herzelia,2020,6,20,51,2078.1,1000.0,-1078.1,171.26
173,Renzo,Henderson,M,Re.Henderson@walla.co.il,Ramat Gan,2020,6,27,58,2614.11,1000.0,-1614.11,192.38
57,Kya,Melton,M,Kya.Me@gmail.com,Herzelia,2020,6,29,65,3000.09,500.0,-2500.09,236.55
15,Krystal,Bridges,F,Krystal.Bridges@hotmail.com,Herzelia,2020,6,29,58,2661.29,500.0,-2161.29,207.72
190,Kristina,Hutchinson,F,Kr.Hutchinson@yahoo.com,Ramat Gan,2020,6,21,52,2145.11,1000.0,-1145.11,163.37
146,Tiya,Warren,F,Tiya.Warren@gmail.com,Tel Aviv,2020,6,23,50,2174.05,600.0,-1574.05,170.23
11,Louisa,Grant,F,Lo.Gr@gmail.com,Ramat Gan,2020,6,32,78,3524.19,600.0,-2924.19,285.36
185,Subhaan,Washington,M,Su.Wa@hotmail.com,Givatayim,2020,6,28,62,2569.51,500.0,-2069.51,200.62
62,Janine,Coulson,F,Ja.Coulson@gmail.com,Herzelia,2020,6,30,73,3286.34,500.0,-2786.34,242.54
145,Taran,Samuels,F,Ta.Samuels@hotmail.com,Herzelia,2020,6,27,61,2660.16,600.0,-2060.16,195.62
169,Emaan,Greenaway,M,Emaan.Greenaway@gmail.com,Herzelia,2020,6,25,67,2714.56,500.0,-2214.56,216.16
86,Keir,Ewing,M,Keir.Ewing@walla.co.il,Ramat Hasharon,2020,6,31,65,2843.16,800.0,-2043.16,223.22
